OrderDate,InvoiceNo,CustomerID,HospitalName,Region,State,ProductCategory,ProductName,SalesRep,Quantity,UnitPrice,TotalSales
2023-06-18,INV00216,CUST00216,Walker and Sons Hospital,East,Odisha,Pharma,Medicine B,Arjun,1,16778,16778
2023-03-16,INV00217,CUST00217,"Palmer, White and Lopez Hospital",South,Tamil Nadu,Medical Devices,Device X,Sneha,36,2769,99684
2024-06-28,INV00218,CUST00218,"Price, Lee and Willis Hospital",South,Karnataka,Pharma,Medicine C,Anita,2,958,1916
2024-10-16,INV00219,CUST00219,Huynh Group Hospital,West,Maharashtra,Medical Devices,Device Y,Rahul,48,18789,901872
2023-08-10,INV00220,CUST00220,"Anderson, Russell and Duffy Hospital",East,Bengal,Pharma,Medicine B,Rahul,22,264,5808
2023-09-05,INV00221,CUST00221,Gonzales-Vaughan Hospital,East,Assam,Medical Devices,Device W,Sneha,30,10045,301350
2024-03-15,INV00222,CUST00222,Howe-Elliott Hospital,South,Kerala,Pharma,Medicine C,Arjun,45,211,9495
2024-12-30,INV00223,CUST00223,Burgess-Jones Hospital,South,Kerala,Pharma,Medicine A,Sneha,14,6690,93660
2024-05-09,INV00224,CUST00224,Hartman-Allen Hospital,West,Maharashtra,Medical Devices,Device Y,Anita,38,9138,347244
2024-06-21,INV00225,CUST00225,Wilson-Ramos Hospital,South,Karnataka,Pharma,Medicine A,Rahul,4,17678,70712
2025-08-03,INV00226,CUST00226,Wells-Hall Hospital,North,Delhi,Medical Devices,Device W,Sneha,10,15421,154210
2023-05-18,INV00227,CUST00227,"Kemp, Myers and Yang Hospital",North,Punjab,Pharma,Medicine D,Anita,50,9386,469300
2023-07-15,INV00228,CUST00228,Burns-Carroll Hospital,South,Karnataka,Pharma,Medicine C,Arjun,12,8476,101712
2025-10-24,INV00229,CUST00229,Cantu Group Hospital,North,Haryana,Pharma,Medicine B,Anita,38,13503,513114
2024-02-13,INV00230,CUST00230,Foster-Meyer Hospital,West,Gujarat,Pharma,Medicine A,Sneha,8,15042,120336
2024-05-27,INV00231,CUST00231,"Weaver, Carlson and Miller Hospital",East,Bengal,Medical Devices,Device X,Arjun,23,11426,262798
2023-08-24,INV00232,CUST00232,"Ellis, Cox and Novak Hospital",South,Kerala,Pharma,Medicine B,Sneha,46,3415,157090
2025-03-01,INV00233,CUST00233,Skinner Group Hospital,North,Delhi,Medical Devices,Device Y,Arjun,15,14311,214665
2023-01-22,INV00234,CUST00234,Moody and Sons Hospital,West,Maharashtra,Pharma,Medicine D,Anita,49,2407,117943
2025-12-07,INV00235,CUST00235,Weaver-Middleton Hospital,East,Odisha,Pharma,Medicine B,Rahul,42,12569,527898
2025-02-12,INV00236,CUST00236,Williams-Carroll Hospital,West,Maharashtra,Medical Devices,Device Y,Arjun,46,587,27002
2023-07-06,INV00237,CUST00237,King Inc Hospital,East,Odisha,Pharma,Medicine D,Rahul,37,17766,657342
2025-11-06,INV00238,CUST00238,"Reed, Butler and Roberts Hospital",West,Gujarat,Medical Devices,Device X,Anita,42,2352,98784
2025-07-25,INV00239,CUST00239,Cooley-Sims Hospital,West,Maharashtra,Medical Devices,Device Y,Rahul,29,14784,428736
2024-03-19,INV00240,CUST00240,"Nichols, Howell and Cortez Hospital",North,Delhi,Pharma,Medicine C,Anita,37,10931,404447
2025-08-09,INV00241,CUST00241,Wells PLC Hospital,South,Karnataka,Medical Devices,Device W,Anita,41,2036,83476
2024-07-19,INV00242,CUST00242,"Cole, Barton and Dickson Hospital",West,Rajasthan,Pharma,Medicine C,Sneha,24,8420,202080
2023-04-10,INV00243,CUST00243,Ramirez-Bartlett Hospital,East,Assam,Medical Devices,Device W,Rahul,14,19719,276066
2025-08-05,INV00244,CUST00244,Wilson Ltd Hospital,West,Gujarat,Pharma,Medicine C,Sneha,12,15397,184764
2024-10-27,INV00245,CUST00245,Duncan-Perry Hospital,East,Assam,Medical Devices,Device W,Rahul,13,4301,55913
2025-07-28,INV00246,CUST00246,"Ramos, Lewis and Mckinney Hospital",West,Rajasthan,Medical Devices,Device Z,Anita,34,12836,436424
2024-02-07,INV00247,CUST00247,Santiago-Baker Hospital,North,Delhi,Medical Devices,Device W,Sneha,41,9213,377733
2023-01-31,INV00248,CUST00248,Edwards PLC Hospital,North,Delhi,Pharma,Medicine A,Anita,48,13341,640368
2025-08-15,INV00249,CUST00249,Wood and Sons Hospital,East,Odisha,Pharma,Medicine C,Rahul,23,3179,73117
2024-12-21,INV00250,CUST00250,Murphy LLC Hospital,North,Punjab,Medical Devices,Device Z,Arjun,43,14727,633261
2023-03-06,INV00251,CUST00251,"Smith, Lewis and Gray Hospital",West,Maharashtra,Medical Devices,Device W,Arjun,35,12768,446880
2023-04-18,INV00252,CUST00252,Mendoza LLC Hospital,North,Delhi,Pharma,Medicine C,Sneha,25,11605,290125
2023-08-24,INV00253,CUST00253,"Flores, Ballard and Stark Hospital",East,Bengal,Pharma,Medicine D,Arjun,28,2696,75488
2024-08-07,INV00254,CUST00254,Hughes-Harris Hospital,South,Kerala,Pharma,Medicine B,Anita,20,3286,65720
2025-05-15,INV00255,CUST00255,Tran-Turner Hospital,East,Odisha,Medical Devices,Device Z,Sneha,31,15196,471076
2023-05-20,INV00256,CUST00256,Lutz Inc Hospital,North,Haryana,Pharma,Medicine A,Anita,45,4744,213480
2025-11-26,INV00257,CUST00257,"Williams, Hanson and Underwood Hospital",North,Delhi,Pharma,Medicine A,Sneha,49,2260,110740
2023-05-17,INV00258,CUST00258,Davis-Crane Hospital,West,Rajasthan,Medical Devices,Device Y,Rahul,16,7831,125296
2023-12-18,INV00259,CUST00259,Moyer-Combs Hospital,West,Rajasthan,Medical Devices,Device X,Rahul,12,16906,202872
2025-05-24,INV00260,CUST00260,Garcia-Day Hospital,West,Gujarat,Medical Devices,Device W,Sneha,11,6776,74536
2025-04-28,INV00261,CUST00261,"Jordan, Morris and Hood Hospital",North,Delhi,Pharma,Medicine B,Anita,30,17108,513240
2024-04-22,INV00262,CUST00262,Brown and Sons Hospital,West,Gujarat,Medical Devices,Device X,Rahul,41,16499,676459
2025-05-17,INV00263,CUST00263,"Jackson, Peterson and Ross Hospital",South,Karnataka,Medical Devices,Device Z,Anita,16,16596,265536
2024-04-30,INV00264,CUST00264,"Soto, Cameron and Howard Hospital",North,Haryana,Medical Devices,Device Y,Rahul,49,2793,136857
2023-02-06,INV00265,CUST00265,"Levy, Rivers and Peters Hospital",West,Gujarat,Medical Devices,Device X,Rahul,36,6153,221508
2023-10-19,INV00266,CUST00266,"Wallace, Morales and Hurst Hospital",East,Bengal,Pharma,Medicine B,Arjun,14,5340,74760
2024-03-05,INV00267,CUST00267,Wise Inc Hospital,East,Bengal,Medical Devices,Device X,Arjun,7,19462,136234
2025-05-23,INV00268,CUST00268,Mueller Ltd Hospital,East,Assam,Pharma,Medicine C,Rahul,41,17004,697164
2025-11-23,INV00269,CUST00269,Murillo-Murray Hospital,South,Karnataka,Pharma,Medicine A,Arjun,22,18070,397540
2025-07-06,INV00270,CUST00270,"Werner, Higgins and Johnson Hospital",West,Rajasthan,Medical Devices,Device X,Sneha,20,638,12760
2024-08-09,INV00271,CUST00271,Aguirre-Davis Hospital,East,Bengal,Pharma,Medicine B,Sneha,23,9938,228574
2024-01-14,INV00272,CUST00272,Powell-Santana Hospital,North,Delhi,Pharma,Medicine A,Arjun,33,4213,139029
2023-09-16,INV00273,CUST00273,Camacho-Martin Hospital,South,Tamil Nadu,Medical Devices,Device W,Rahul,15,11897,178455
2023-12-31,INV00274,CUST00274,Carroll PLC Hospital,North,Delhi,Pharma,Medicine A,Rahul,16,4309,68944
2024-01-20,INV00275,CUST00275,"Johnson, Coleman and Cole Hospital",West,Rajasthan,Medical Devices,Device Z,Sneha,27,7764,209628
2025-12-10,INV00276,CUST00276,Montoya-Myers Hospital,West,Gujarat,Pharma,Medicine A,Anita,27,11661,314847
2023-12-02,INV00277,CUST00277,Figueroa Ltd Hospital,North,Punjab,Pharma,Medicine B,Anita,7,1896,13272
2023-06-12,INV00278,CUST00278,"Bailey, Chandler and Brown Hospital",West,Gujarat,Medical Devices,Device Y,Anita,6,14852,89112
2023-11-11,INV00279,CUST00279,Martin LLC Hospital,North,Punjab,Pharma,Medicine A,Arjun,30,11949,358470
2023-10-22,INV00280,CUST00280,"Miller, Hunter and Harris Hospital",West,Rajasthan,Pharma,Medicine A,Sneha,36,4420,159120
2025-11-02,INV00281,CUST00281,Lopez-Edwards Hospital,North,Punjab,Pharma,Medicine D,Rahul,48,9903,475344
2025-01-24,INV00282,CUST00282,"Jarvis, Williamson and Monroe Hospital",South,Karnataka,Pharma,Medicine A,Sneha,19,1205,22895
2025-10-20,INV00283,CUST00283,Jones Ltd Hospital,West,Rajasthan,Pharma,Medicine C,Arjun,42,8301,348642
2024-04-04,INV00284,CUST00284,Baker and Sons Hospital,East,Bengal,Medical Devices,Device W,Arjun,37,3875,143375
2023-04-22,INV00285,CUST00285,Pratt-Smith Hospital,South,Kerala,Pharma,Medicine D,Anita,25,10866,271650
2025-03-06,INV00286,CUST00286,Christian Inc Hospital,West,Maharashtra,Medical Devices,Device Z,Rahul,23,15177,349071
2025-02-01,INV00287,CUST00287,Stanton-Turner Hospital,West,Rajasthan,Medical Devices,Device X,Anita,33,9026,297858
2023-05-20,INV00288,CUST00288,Jennings-Garcia Hospital,East,Assam,Medical Devices,Device Y,Sneha,16,13357,213712
2025-07-19,INV00289,CUST00289,Johnson-Russo Hospital,North,Delhi,Pharma,Medicine D,Rahul,17,7123,121091
2024-03-08,INV00290,CUST00290,Norton Ltd Hospital,South,Tamil Nadu,Medical Devices,Device W,Sneha,2,8798,17596
2025-10-24,INV00291,CUST00291,Sanford-Ellis Hospital,South,Tamil Nadu,Pharma,Medicine B,Rahul,33,1620,53460
2023-11-16,INV00292,CUST00292,Spence Ltd Hospital,South,Karnataka,Medical Devices,Device X,Anita,38,16452,625176
2025-09-21,INV00293,CUST00293,"Mathis, Rodgers and Gonzalez Hospital",South,Tamil Nadu,Medical Devices,Device Z,Sneha,3,14213,42639
2023-02-03,INV00294,CUST00294,"Ford, Bell and Barrett Hospital",East,Odisha,Medical Devices,Device Y,Arjun,48,16730,803040
2025-10-31,INV00295,CUST00295,"Lang, Rogers and Castillo Hospital",West,Gujarat,Pharma,Medicine D,Sneha,4,6269,25076
2025-08-14,INV00296,CUST00296,"Higgins, Ingram and Jones Hospital",North,Punjab,Medical Devices,Device X,Anita,49,14532,712068
2024-04-01,INV00297,CUST00297,White-Hunt Hospital,South,Karnataka,Pharma,Medicine C,Sneha,28,8926,249928
2025-02-24,INV00298,CUST00298,"Pope, Ford and Kim Hospital",South,Tamil Nadu,Medical Devices,Device X,Sneha,19,11711,222509
2023-10-13,INV00299,CUST00299,Graham and Sons Hospital,North,Delhi,Medical Devices,Device W,Arjun,26,16558,430508
2023-01-21,INV00300,CUST00300,"Turner, Aguilar and Le Hospital",South,Karnataka,Pharma,Medicine C,Anita,12,514,6168
2025-08-18,INV00301,CUST00301,"Clark, Wilson and Jones Hospital",South,Kerala,Medical Devices,Device X,Anita,38,5206,197828
2025-06-16,INV00302,CUST00302,Lane-Cook Hospital,West,Gujarat,Pharma,Medicine D,Rahul,35,2456,85960
2024-12-11,INV00303,CUST00303,Snyder-Richardson Hospital,South,Kerala,Pharma,Medicine B,Arjun,34,17786,604724
2025-11-16,INV00304,CUST00304,Morris LLC Hospital,East,Assam,Medical Devices,Device W,Anita,27,1207,32589
2025-02-21,INV00305,CUST00305,Gomez-Merritt Hospital,South,Tamil Nadu,Pharma,Medicine C,Rahul,14,16105,225470
2023-04-16,INV00306,CUST00306,"Phillips, Torres and Gonzales Hospital",West,Gujarat,Pharma,Medicine D,Sneha,23,12747,293181
2024-02-16,INV00307,CUST00307,"Hull, Hall and Burns Hospital",South,Karnataka,Pharma,Medicine A,Arjun,8,18467,147736
2024-06-21,INV00308,CUST00308,"Benton, Rogers and Turner Hospital",North,Punjab,Pharma,Medicine B,Rahul,28,16954,474712
2024-11-17,INV00309,CUST00309,"Velasquez, Richardson and Chen Hospital",North,Haryana,Pharma,Medicine A,Sneha,46,11827,544042
2024-10-31,INV00310,CUST00310,Brown-Graham Hospital,South,Kerala,Pharma,Medicine C,Rahul,46,16495,758770
2024-07-08,INV00311,CUST00311,Barrera PLC Hospital,West,Rajasthan,Medical Devices,Device W,Arjun,25,12691,317275
2024-03-23,INV00312,CUST00312,Hart Inc Hospital,North,Haryana,Medical Devices,Device W,Arjun,34,12354,420036
2023-08-25,INV00313,CUST00313,"Andersen, Rivera and Brewer Hospital",East,Assam,Medical Devices,Device X,Rahul,38,7450,283100
2025-03-02,INV00314,CUST00314,"Fields, Moss and Leonard Hospital",East,Odisha,Medical Devices,Device X,Anita,13,4048,52624
2025-10-04,INV00315,CUST00315,"Case, Larson and Bennett Hospital",South,Karnataka,Medical Devices,Device Y,Arjun,38,13321,506198
2025-05-09,INV00316,CUST00316,Espinoza-York Hospital,East,Assam,Medical Devices,Device X,Rahul,1,5916,5916
2025-11-14,INV00317,CUST00317,Spencer-Booker Hospital,West,Maharashtra,Pharma,Medicine A,Arjun,7,6008,42056
2023-03-13,INV00318,CUST00318,"Hurst, Johnson and Hull Hospital",South,Tamil Nadu,Pharma,Medicine A,Rahul,24,16717,401208
2025-09-23,INV00319,CUST00319,"Robbins, Cisneros and Quinn Hospital",West,Maharashtra,Medical Devices,Device X,Arjun,49,5093,249557
2023-08-29,INV00320,CUST00320,"Arroyo, Maxwell and Chavez Hospital",North,Haryana,Medical Devices,Device Y,Rahul,45,7523,338535
2025-05-04,INV00321,CUST00321,"Rogers, Pierce and Ballard Hospital",West,Maharashtra,Pharma,Medicine C,Anita,16,1967,31472
2023-04-12,INV00322,CUST00322,Lopez-Savage Hospital,South,Kerala,Medical Devices,Device W,Sneha,18,7812,140616
2023-03-28,INV00323,CUST00323,Stark-Jimenez Hospital,West,Gujarat,Medical Devices,Device X,Sneha,50,8253,412650
2023-07-30,INV00324,CUST00324,Burton-Cherry Hospital,North,Punjab,Pharma,Medicine C,Anita,8,11007,88056
2024-09-08,INV00325,CUST00325,"Drake, Paul and Davis Hospital",West,Maharashtra,Medical Devices,Device X,Rahul,2,1294,2588
2023-02-23,INV00326,CUST00326,"Johnson, Berry and Franco Hospital",East,Bengal,Pharma,Medicine A,Sneha,29,9424,273296
2023-05-27,INV00327,CUST00327,"Daugherty, Hogan and Fitzgerald Hospital",East,Bengal,Pharma,Medicine B,Rahul,12,11433,137196
2023-12-12,INV00328,CUST00328,Patel-Holmes Hospital,North,Haryana,Medical Devices,Device Z,Arjun,15,9327,139905
2023-01-20,INV00329,CUST00329,Snyder Group Hospital,South,Karnataka,Pharma,Medicine D,Anita,5,3945,19725
2025-09-06,INV00330,CUST00330,Dennis-Tanner Hospital,South,Kerala,Pharma,Medicine A,Anita,15,15822,237330
2025-08-03,INV00331,CUST00331,"Diaz, Castaneda and Paul Hospital",East,Assam,Medical Devices,Device X,Rahul,19,4221,80199
2025-08-27,INV00332,CUST00332,"Norris, Villa and Hodges Hospital",East,Assam,Medical Devices,Device Z,Arjun,20,4044,80880
2024-12-31,INV00333,CUST00333,Paul and Sons Hospital,West,Gujarat,Medical Devices,Device Z,Arjun,23,10524,242052
2025-06-01,INV00334,CUST00334,Miller-Wright Hospital,North,Punjab,Pharma,Medicine D,Sneha,30,4489,134670
2023-12-20,INV00335,CUST00335,Smith LLC Hospital,North,Delhi,Pharma,Medicine C,Rahul,42,2490,104580
2025-10-11,INV00336,CUST00336,Nelson Group Hospital,East,Assam,Pharma,Medicine C,Anita,5,954,4770
2025-12-01,INV00337,CUST00337,Williams-Duncan Hospital,East,Bengal,Pharma,Medicine D,Rahul,41,7305,299505
2025-05-27,INV00338,CUST00338,Frost-Ashley Hospital,South,Kerala,Medical Devices,Device Z,Sneha,5,14150,70750
2024-07-01,INV00339,CUST00339,"Rose, Moore and Villegas Hospital",North,Punjab,Pharma,Medicine A,Arjun,23,11634,267582
2024-09-20,INV00340,CUST00340,"Anderson, Smith and Jordan Hospital",South,Kerala,Pharma,Medicine C,Rahul,5,1546,7730
2024-03-26,INV00341,CUST00341,Soto-Miller Hospital,East,Odisha,Medical Devices,Device Z,Arjun,48,13625,654000
2025-05-14,INV00342,CUST00342,Carter-Brown Hospital,West,Rajasthan,Medical Devices,Device X,Arjun,28,16766,469448
2023-09-22,INV00343,CUST00343,Gonzales Inc Hospital,South,Tamil Nadu,Pharma,Medicine A,Rahul,31,8686,269266
2025-05-30,INV00344,CUST00344,Walker-Sanders Hospital,North,Delhi,Pharma,Medicine C,Anita,42,12635,530670
2023-09-14,INV00345,CUST00345,"Fields, Stone and Adams Hospital",South,Kerala,Medical Devices,Device W,Rahul,22,10733,236126
2024-06-30,INV00346,CUST00346,Hall Group Hospital,West,Rajasthan,Pharma,Medicine A,Rahul,25,13355,333875
2024-01-12,INV00347,CUST00347,Rodgers-Bennett Hospital,North,Punjab,Medical Devices,Device Y,Sneha,26,4207,109382
2024-04-16,INV00348,CUST00348,Henson-Russo Hospital,West,Gujarat,Pharma,Medicine A,Arjun,12,10276,123312
2025-04-24,INV00349,CUST00349,Santos and Sons Hospital,East,Bengal,Medical Devices,Device Z,Rahul,27,8845,238815
2023-10-28,INV00350,CUST00350,Mills-Garcia Hospital,East,Bengal,Medical Devices,Device Z,Sneha,3,19584,58752
2025-03-06,INV00351,CUST00351,Smith-Bradley Hospital,South,Kerala,Pharma,Medicine D,Sneha,6,5856,35136
2025-03-30,INV00352,CUST00352,George and Sons Hospital,South,Kerala,Medical Devices,Device W,Anita,9,10541,94869
2023-09-15,INV00353,CUST00353,Bowman Group Hospital,East,Bengal,Pharma,Medicine A,Sneha,18,11551,207918
2025-02-18,INV00354,CUST00354,Ballard Inc Hospital,South,Karnataka,Pharma,Medicine A,Anita,38,16219,616322
2023-12-13,INV00355,CUST00355,Rush-Collins Hospital,West,Rajasthan,Medical Devices,Device W,Rahul,43,2832,121776
2024-05-22,INV00356,CUST00356,Russell-Fleming Hospital,West,Gujarat,Medical Devices,Device Y,Anita,3,14625,43875
2025-09-25,INV00357,CUST00357,Patel LLC Hospital,North,Haryana,Medical Devices,Device Z,Rahul,2,2940,5880
2024-10-18,INV00358,CUST00358,Payne-Barton Hospital,East,Odisha,Pharma,Medicine B,Rahul,2,3331,6662
2024-06-12,INV00359,CUST00359,Morales-Anderson Hospital,East,Assam,Pharma,Medicine A,Arjun,18,19292,347256
2025-03-02,INV00360,CUST00360,Price Inc Hospital,South,Tamil Nadu,Medical Devices,Device Z,Arjun,15,5381,80715
2024-05-07,INV00361,CUST00361,Edwards-Hale Hospital,South,Karnataka,Pharma,Medicine B,Arjun,8,13310,106480
2025-08-31,INV00362,CUST00362,"Long, Harrington and Mitchell Hospital",West,Maharashtra,Pharma,Medicine C,Rahul,12,5745,68940
2025-01-26,INV00363,CUST00363,Bush Inc Hospital,East,Assam,Pharma,Medicine A,Arjun,16,11042,176672
2025-07-04,INV00364,CUST00364,Ramirez-Baird Hospital,South,Karnataka,Pharma,Medicine C,Sneha,34,15922,541348
2024-06-09,INV00365,CUST00365,Butler-Jones Hospital,West,Maharashtra,Medical Devices,Device W,Arjun,6,14824,88944
2023-09-21,INV00366,CUST00366,Davis-Jordan Hospital,East,Bengal,Medical Devices,Device Y,Anita,24,7972,191328
2023-01-30,INV00367,CUST00367,"Mercado, Williams and Buckley Hospital",South,Karnataka,Pharma,Medicine A,Arjun,39,9322,363558
2023-09-09,INV00368,CUST00368,Carey LLC Hospital,North,Punjab,Pharma,Medicine D,Anita,45,15244,685980
2023-07-15,INV00369,CUST00369,Brown-Joseph Hospital,South,Karnataka,Medical Devices,Device Z,Rahul,50,19588,979400
2024-08-01,INV00370,CUST00370,Phillips Group Hospital,North,Delhi,Medical Devices,Device W,Arjun,23,7801,179423
2024-06-07,INV00371,CUST00371,Johnson-Hill Hospital,North,Haryana,Pharma,Medicine A,Sneha,16,2213,35408
2023-07-15,INV00372,CUST00372,"Gardner, Charles and Ward Hospital",West,Gujarat,Medical Devices,Device Z,Arjun,1,5425,5425
2024-02-13,INV00373,CUST00373,Johnson Ltd Hospital,North,Punjab,Pharma,Medicine A,Arjun,17,15801,268617
2024-07-24,INV00374,CUST00374,"Clark, Rhodes and Ross Hospital",West,Gujarat,Pharma,Medicine A,Rahul,49,16304,798896
2024-01-29,INV00375,CUST00375,Hoffman Group Hospital,East,Bengal,Pharma,Medicine A,Sneha,26,18095,470470
2024-08-12,INV00376,CUST00376,Weber-Murphy Hospital,West,Gujarat,Pharma,Medicine C,Rahul,14,16726,234164
2024-01-04,INV00377,CUST00377,Nguyen-White Hospital,East,Assam,Medical Devices,Device W,Sneha,28,12839,359492
2024-11-17,INV00378,CUST00378,Baker-Carter Hospital,West,Maharashtra,Pharma,Medicine B,Anita,13,17107,222391
2024-06-29,INV00379,CUST00379,"Brown, Nichols and Johnson Hospital",North,Punjab,Pharma,Medicine C,Rahul,1,16620,16620
2026-01-01,INV00380,CUST00380,Anthony LLC Hospital,North,Delhi,Medical Devices,Device X,Anita,5,19918,99590
2024-10-17,INV00381,CUST00381,"Moore, Ryan and Harrell Hospital",West,Rajasthan,Pharma,Medicine A,Anita,28,12910,361480
2025-07-19,INV00382,CUST00382,Garcia Ltd Hospital,North,Punjab,Pharma,Medicine B,Arjun,37,5091,188367
2024-12-12,INV00383,CUST00383,Rosario and Sons Hospital,South,Tamil Nadu,Medical Devices,Device X,Arjun,30,2178,65340
2025-03-31,INV00384,CUST00384,"Williams, Hunt and Neal Hospital",East,Odisha,Pharma,Medicine A,Anita,31,7635,236685
2024-09-09,INV00385,CUST00385,"Lee, Robinson and Wall Hospital",East,Assam,Pharma,Medicine D,Anita,32,13436,429952
2023-12-22,INV00386,CUST00386,Riley-White Hospital,West,Maharashtra,Pharma,Medicine B,Sneha,35,8597,300895
2025-12-04,INV00387,CUST00387,Carter LLC Hospital,North,Delhi,Pharma,Medicine B,Arjun,7,8556,59892
2024-10-08,INV00388,CUST00388,Phillips Ltd Hospital,East,Odisha,Medical Devices,Device X,Arjun,33,12493,412269
2024-08-11,INV00389,CUST00389,Ramirez Group Hospital,South,Tamil Nadu,Medical Devices,Device Z,Rahul,30,11574,347220
2025-04-10,INV00390,CUST00390,Bradshaw Ltd Hospital,North,Haryana,Medical Devices,Device W,Anita,5,18848,94240
2025-07-27,INV00391,CUST00391,Reed and Sons Hospital,South,Karnataka,Pharma,Medicine D,Anita,46,12910,593860
2025-03-22,INV00392,CUST00392,Glover-Morris Hospital,East,Bengal,Pharma,Medicine B,Sneha,23,19357,445211
2023-09-03,INV00393,CUST00393,Miller Group Hospital,East,Assam,Medical Devices,Device W,Rahul,12,7922,95064
2025-12-11,INV00394,CUST00394,Waters-Bowman Hospital,West,Rajasthan,Medical Devices,Device X,Rahul,43,18930,813990
2025-03-03,INV00395,CUST00395,Velez LLC Hospital,West,Rajasthan,Medical Devices,Device X,Arjun,40,19831,793240
2025-03-02,INV00396,CUST00396,Wilson-Weber Hospital,South,Tamil Nadu,Medical Devices,Device X,Anita,19,11159,212021
2024-02-24,INV00397,CUST00397,Santiago-Gutierrez Hospital,North,Delhi,Pharma,Medicine B,Sneha,45,10825,487125
2023-05-04,INV00398,CUST00398,"Gilbert, Gomez and Horton Hospital",North,Delhi,Medical Devices,Device X,Anita,43,2571,110553
